the	O
opening	O
with	O
the	O
toothpics	O
.	O
 
tuck	PROC
the	O
wings	O
back	O
and	O
under	O
the	O
chicken	O
.	O
 
arrange	PROC
the	O
remaining	O
onions	O
,	O
lemon	O
,	O
and	O
rosemary	O
in	O
the	O
pan	O
surrounding	O
the	O
chicken	O
.	O
 
sprinkle	PROC
the	O
chicken	O
with	O
the	O
chicken	O
seasoning	O
.	O
 
bake	PROC
for	O
30	O
minutes	O
,	O
per	O
pound	O
.	O
 
baste	PROC
every	O
30	O
minutes	O
.	O
 
preheat	PROC
your	O
oven	O
to	O
425	O
degrees	O
f	O
(	O
215	O
degrees	O
c	O
)	O
.	O
 
prepare	PROC
an	O
8x8	O
baking	O
dish	O
by	O
spraying	O
with	O
non-stick	O
cooking	O
spray	O
or	O
buttering	PROC
it	O
.	O
 
roast	PROC
sweet	O
potatoes	O
by	O
piercing	PROC
each	O
sweet	O
potato	O
with	O
a	O
fork	O
5	O
times	O
on	O
each	O
side	O
.	O
 
place	PROC
on	O
a	O
baking	O
sheet	O
and	O
roast	PROC
at	O
425	O
degrees	O
f	O
(	O
215	O
degrees	O
c	O
)	O
for	O
30-40	O
minutes	O
or	O
until	O
you	O
can	O
easily	O
pierce	O
the	O
skin	O
with	O
a	O
fork	O
or	O
paring	O
knife	O
.	O
 
toast	PROC
pecans	O
(	O
5-10	O
minutes	O
at	O
425	O
degrees	O
f	O
)	O
and	O
winter	O
squash	O
(	O
30-40	O
minutes	O
at	O
425	O
degrees	O
f	O
)	O
in	O
this	O
stage	O
too	O
,	O
if	O
using	O
winter	O
squash	O
.	O
 
cool	PROC
sweet	O
potatoes	O
and	O
winter	O
squash	O
slightly	O
before	O
peeling	PROC
.	O
 
skin	O
should	O
easily	O
peel	PROC
off	O
.	O
 
for	O
squash	O
,	O
scoop	PROC
out	O
the	O
flesh	O
with	O
a	O
spoon	O
.	O
 
slightly	O
mash	PROC
sweet	O
potato	O
and	O
squash	O
pulp	O
and	O
add	PROC
to	O
a	O
large	O
mixing	O
bowl	O
.	O
 
add	PROC
in	O
the	O
sugar	O
,	O
melted	O
butter	O
,	O
milk	O
,	O
and	O
salt	O
.	O
 
mash	PROC
until	O
well	O
combined	O
.	O
 
puree	PROC
using	O
an	O
immersion	O
blender	O
(	O
or	O
a	O
standard	O
blender	O
or	O
food	O
processor	O
in	O
batches	O
)	O
.	O
 
spread	PROC
mixture	O
into	O
the	O
greased	O
baking	O
dish	O
.	O
 
set	PROC
aside	PROC
as	O
you	O
make	O
the	O
topping	O
.	O
 
reduce	PROC
oven	O
temp	O
to	O
375	O
degrees	O
f	O
(	O
190	O
degrees	O
c	O
)	O
.	O
 
for	O
the	O
topping	O
,	O
combine	PROC
well	O
the	O
cooled	O
,	O
toasted	O
pecans	O
,	O
salt	O
,	O
brown	O
sugar	O
and	O
softened	O
butter	O
.	O
 
top	PROC
the	O
pureed	O
mixture	O
with	O
the	O
pecan	O
mixture	O
and	O
bake	PROC
at	O
375	O
degrees	O
f	O
(	O
190	O
degrees	O
c	O
)	O
for	O
18-20	O
minutes	O
to	O
warm	O
through	O
and	O
bake	PROC
the	O
top	PROC
.	O
 
serve	PROC
hot	O
.	O
 
if	O
there	O
are	O
any	O
leftovers	O
,	O
see	O
my	O
recipe	O
for	O
a	O
pecan	O
sweet	O
potato	O
pie	O
.	O
 
spray	PROC
casserole	O
dish	O
with	O
non	O
stick	O
spray	PROC
.	O
 
shape	PROC
your	O
meatballs	O
.	O
 
make	PROC
your	O
meatballs	O
as	O
big	O
as	O
you	O
like	O
.	O
 
make	PROC
as	O
much	O
as	O
you	O
desire	O
,	O
i	O
made	O
only	O
six	O
but	O
you	O
can	O
do	O
as	O
much	O
as	O
you	O
like	O
for	O
you	O
and	O
your	O
family	O
.	O
 
next	O
put	PROC
your	O
red	O
potatoes	O
and	O
carrots	O
in	O
a	O
bow	O
and	O
drizzle	PROC
with	O
olive	O
oil	O
and	O
add	PROC
your	O
black	O
pepper	O
,	O
salt	O
,	O
garlic	O
powder	O
,	O
and	O
accent	O
.	O
 
coat	PROC
everything	O
well	O
.	O
 
pour	PROC
the	O
vegetables	O
all	O
around	O
your	O
meatballs	O
.	O
 
put	PROC
foil	O
on	O
dish	O
and	O
bake	PROC
.	O
 
put	PROC
in	O
oven	O
for	O
about	O
an	O
hour	O
at	O
385f	O
,	O
or	O
until	O
meatballs	O
is	O
done	O
all	O
the	O
way	O
through	O
.	O
 
when	O
food	O
is	O
done	O
take	PROC
out	PROC
and	O
sprinkle	PROC
with	O
a	O
little	O
season	O
salt	O
.	O
 
pictures	O
of	O
the	O
cooking	O
process	O
.	O
 
cut	PROC
the	O
chicken	O
into	O
bite	O
sized	O
pieces	O
,	O
pierce	PROC
all	O
over	O
with	O
a	O
fork	O
,	O
rub	PROC
in	O
the	O
seasoning	O
ingredients	O
and	O
marinate	PROC
for	O
10-15	O
minutes	O
.	O
 
while	O
the	O
chicken	O
is	O
marinating	O
,	O
make	PROC
a	O
sauce	O
with	O
the	O
ingredients	O
.	O
 
finely	O
chop	PROC
the	O
leek	O
,	O
grate	PROC
the	O
ginger	O
and	O
garlic	O
,	O
and	O
combine	PROC
with	O
the	O
ingredients	O
.	O
 
adjust	PROC
the	O
seasoning	O
with	O
salt	O
and	O
pepper	O
.	O
 
pat	PROC
the	O
marinated	O
chicken	O
dry	O
with	O
paper	O
towels	O
,	O
and	O
coat	PROC
with	O
katakuriko	O
or	O
cake	O
flour	O
and	O
deep	PROC
fry	PROC
.	O
 
drain	PROC
off	O
the	O
oil	O
,	O
and	O
mix	PROC
the	O
chicken	O
with	O
the	O
sauce	O
from	O
step	O
2	O
.	O
 
transfer	PROC
to	O
a	O
serving	O
plate	O
and	O
garnish	PROC
with	O
vegetables	O
of	O
your	O
choice	O
.	O
 
i	O
used	PROC
radish	O
sprouts	O
and	O
cherry	O
tomatoes	O
here	O
.	O
 
i	O
cut	PROC
down	O
on	O
the	O
doubanjiang	O
,	O
and	O
scattered	PROC
chopped	O
red	O
chili	O
peppers	O
on	O
top	O
.	O
 
you	O
can	O
also	O
serve	PROC
the	O
sauce	O
separately	O
and	O
dip	PROC
the	O
chicken	O
in	O
the	O
sauce	O
.	O
 
chinese	O
five	O
spice	O
powder	O
is	O
available	O
in	O
the	O
chinese	O
seasoning	O
section	O
of	O
the	O
supermarket	O
.	O
 
it	O
has	O
fennel	O
,	O
cinnamon	O
,	O
sichuan	O
peppers	O
,	O
cloves	O
and	O
dried	O
mandarine	O
orange	O
peel	O
.	O
 
in	O
the	O
canister	O
of	O
a	O
blender	O
,	O
combine	PROC
coffee	O
,	O
ice	O
cubes	O
,	O
cocoa	O
powder	O
,	O
almond	O
extract	O
,	O
creamer	O
and	O
sweetener	O
.	O
 
put	PROC
the	O
lid	O
on	O
and	O
blend	PROC
until	O
mixed	O
through	O
and	O
creamy	O
in	O
texture	O
.	O
 
pour	PROC
into	O
a	O
large	O
glass	O
and	O
garnish	PROC
with	O
whipped	O
cream	O
,	O
if	O
desired	O
.	O
 
enjoy	O
!	O
 
first	O
,	O
make	PROC
the	O
kinshi	O
tamago	O
.	O
 
combine	PROC
the	O
egg	O
,	O
sugar	O
,	O
and	O
salt	O
and	O
use	PROC
a	O
large	O
frying	O
pan	O
to	O
make	O
a	O
very	O
thin	O
omelet	O
.	O
 
let	O
it	O
cool	PROC
and	O
then	O
julienne	PROC
.	O
 
mix	PROC
the	O
sushi	O
vinegar	O
into	O
the	O
freshly	O
cooked	O
rice	O
.	O
 
separate	O
the	O
sushi	O
rice	O
into	O
3	O
portions	O
.	O
 
mix	PROC
the	O
aonori	O
into	O
one	O
portion	O
and	O
the	O
crab	O
meat	O
into	O
another	O
.	O
 
leave	PROC
the	O
other	O
portion	O
plain	O
.	O
 
rinse	PROC
the	O
pound	O
cake	O
pan	O
with	O
water	O
(	O
or	O
line	O
with	O
plastic	O
wrap	O
)	O
,	O
and	O
cram	PROC
in	O
the	O
crab	O
sushi	O
rice	O
,	O
white	O
sushi	O
rice	O
,	O
and	O
aonori	O
sushi	O
rice	O
,	O
in	O
that	O
order	O
.	O
 
flip	PROC
it	O
onto	O
a	O
plate	O
.	O
 
scatter	PROC
the	O
top	O
with	O
the	O
shredded	O
thin	O
omelet	O
,	O
roll	PROC
up	PROC
the	O
smoked	O
salmon	O
to	O
make	PROC
roses	O
and	O
place	PROC
on	O
top	O
of	O
the	O
egg	O
.	O
 
thinly	O
slice	PROC
the	O
cucumber	O
and	O
use	PROC
as	O
leaves	O
.	O
 
decorate	PROC
with	O
shrimp	O
and	O
salmon	O
roe	O
.	O
 
in	O
a	O
mixing	O
bowl	O
,	O
combine	PROC
tuna	O
,	O
green	O
onions	O
,	O
celery	O
,	O
green	O
olives	O
,	O
capers	O
and	O
almonds	O
.	O
 
in	O
a	O
small	O
bowl	O
,	O
whisk	PROC
together	O
mayonnaise	O
,	O
sour	O
cream	O
and	O
worcestershire	O
sauce	O
.	O
 
blend	PROC
together	O
dressing	O
and	O
tuna	O
mixture	O
.	O
 
serve	PROC
on	O
bed	O
of	O
lettuce	O
or	O
with	O
croissant	O
as	O
a	O
tuna	O
salad	O
sandwich	O
.	O
 
preheat	PROC
oven	O
to	O
350	O
degrees	O
f	O
(	O
175	O
degrees	O
c	O
)	O
.	O
 
in	O
a	O
medium	O
saucepan	O
,	O
boil	PROC
2	O
cups	O
water	O
and	O
chicken	O
bouillon	O
.	O
 
stir	PROC
in	O
rice	O
.	O
 
remove	PROC
from	O
heat	O
,	O
and	O
set	PROC
aside	PROC
.	O
 
in	O
a	O
small	O
bowl	O
,	O
mix	PROC
cornstarch	O
with	O
remaining	O
water	O
.	O
 
heat	PROC
olive	O
oil	O
in	O
a	O
medium	PROC
skillet	O
over	O
medium	PROC
heat	PROC
.	O
 
place	PROC
chicken	O
in	O
skillet	O
with	O
thyme	O
,	O
sage	O
,	O
basil	O
,	O
parsley	O
,	O
and	O
marjoram	O
.	O
 
cook	PROC
until	O
chicken	O
is	O
no	O
longer	O
pink	O
and	O
juices	O
run	O
clear	O
.	O
 
drain	PROC
and	O
cube	PROC
.	O
 
stir	PROC
onion	O
into	O
the	O
skillet	O
,	O
and	O
cook	PROC
5	O
minutes	O
,	O
or	O
until	O
browned	O
and	O
tender	O
.	O
 
in	O
a	O
large	O
bowl	O
,	O
thoroughly	O
mix	PROC
rice	O
,	O
cornstarch	O
mixture	O
,	O
chicken	O
,	O
onion	O
,	O
spinach	O
,	O
and	O
cottage	O
cheese	O
.	O
 
transfer	PROC
the	O
mixture	O
to	O
a	O
medium	O
baking	O
dish	O
.	O
 
season	PROC
with	O
salt	O
and	O
pepper	O
.	O
 
top	PROC
with	O
parmesan	O
cheese	O
,	O
and	O
dot	PROC
with	O
margarine	O
.	O
 
bake	PROC
,	O
covered	PROC
,	O
45	O
minutes	O
in	O
the	O
preheated	O
oven	O
.	O
 
remove	PROC
cover	O
,	O
and	O
continue	O
baking	PROC
15	O
minutes	O
,	O
until	O
surface	O
is	O
lightly	O
browned	O
.	O
 
cut	PROC
chicken	O
into	O
1	O
inch	O
cubes	O
.	O
 
put	PROC
in	O
all	O
remaining	O
ingredients	O
,	O
except	O
parsley	O
,	O
in	O
large	O
bowl	O
and	O
whisk	PROC
together	O
.	O
 
add	PROC
chicken	O
and	O
toss	PROC
with	O
marinade	O
until	O
well	O
covered	O
.	O
 
marinate	PROC
in	O
refrigerator	O
for	O
8+	O
hours	O
.	O
 
stirring	PROC
or	O
turning	PROC
over	O
1-2	O
times	O
if	O
possible	O
.	O
 
preheat	PROC
broiler	O
or	O
bbq	O
.	O
 
thread	PROC
chicken	O
onto	O
skewers	O
leaving	PROC
a	O
small	O
space	O
in	O
between	O
each	O
piece	O
.	O
 
brush	PROC
the	O
rack	O
with	O
oil	O
.	O
 
add	PROC
kabobs	O
and	O
cook	PROC
,	O
turning	PROC
4-6	O
times	O
,	O
for	O
15	O
minutes	O
or	O
until	O
all	O
sides	O
are	O
browned	O
.	O
 
server	O
hot	O
sprinkled	PROC
with	O
fresh	O
parsley	O
 
boil	PROC
rice	O
in	O
plenty	O
of	O
salted	O
water	O
until	O
cooked	O
.	O
 
rinse	PROC
,	O
drain	PROC
and	O
spread	PROC
the	O
rice	O
to	O
cool	O
.	O
 
do	O
this	O
at	O
least	O
two	O
hours	O
ahead	O
,	O
or	O
preferably	O
,	O
leave	PROC
overnight	O
in	O
the	O
fridge	O
.	O
 
combine	PROC
eggs	O
with	O
sesame	O
oil	O
and	O
salt	O
,	O
and	O
put	PROC
aside	PROC
(	O
see	O
below	O
)	O
.	O
 
heat	PROC
wok	O
or	O
large	O
frying	O
pan	O
over	O
heat	PROC
until	O
hot	O
.	O
 
add	PROC
oil	O
,	O
and	O
wait	PROC
until	O
it	O
is	O
very	O
hot	O
and	O
slightly	O
smoking	O
.	O
 
add	PROC
the	O
onions	O
,	O
ginger	O
,	O
shrimp	O
paste	O
,	O
garlic	O
,	O
and	O
pepper	O
,	O
and	O
stir-fry	PROC
for	O
2	O
minutes	O
,	O
squashing	PROC
the	O
shrimp	O
paste	O
as	O
you	O
go	O
.	O
 
then	O
add	PROC
chicken	O
and	O
shrimp	O
and	O
stir-fry	PROC
for	O
a	O
further	O
2	O
minutes	O
.	O
 
add	PROC
rice	O
and	O
continue	O
to	O
stir-fry	PROC
for	O
3	O
minutes	O
.	O
 
now	O
add	PROC
the	O
chilli	O
bean	O
sauce	O
or	O
sambal	O
oelek	O
,	O
oyster	O
sauce	O
and	O
ketjap	O
manis/dark	O
soy	O
sauce	O
and	O
continue	O
to	O
stir-fry	PROC
for	O
2	O
minutes	O
.	O
 
finally	O
,	O
add	PROC
egg	O
mixture	O
and	O
continue	O
to	O
stir-fry	PROC
for	O
another	O
minute	O
.	O
 
alternatively	O
make	PROC
2	O
thin	O
omelettes	O
from	O
the	O
egg	O
mixture	O
ahead	O
of	O
time	O
and	O
cut	PROC
into	O
strips	O
.	O
 
these	O
can	O
then	O
be	O
used	O
as	O
garnish	PROC
on	O
the	O
finished	O
dish	O
.	O
 
turn	PROC
onto	O
large	O
serving	O
platter	O
and	O
garnish	O
with	O
the	O
spring	O
onion	O
and	O
fresh	O
cilantro	O
,	O
and	O
serve	O
hot	O
.	O
 
1	O
 
prepare	PROC
grill	O
for	O
indirect	O
grilling	O
.	O
 
if	O
using	O
a	O
gas	O
grill	O
,	O
heat	PROC
one	O
side	O
to	O
medium-high	PROC
and	O
leave	PROC
one	O
side	O
with	O
no	PROC
heat	PROC
.	O
 
if	O
using	O
a	O
charcoal	O
grill	O
,	O
arrange	PROC
hot	O
coals	O
on	O
either	O
side	O
of	O
charcoal	O
grate	O
,	O
leaving	PROC
an	O
empty	O
space	O
in	O
the	O
middle.2	O
.	O
 
combine	PROC
mango	O
jam	O
,	O
chives	O
,	O
vinegar	O
,	O
and	O
sriracha	O
,	O
stirring	PROC
until	O
smooth	O
.	O
 
reserve	PROC
1/4	O
cup	O
mango	O
mixture	O
 
set	PROC
aside.3	O
.	O
 
brush	PROC
oil	O
evenly	O
over	O
chicken	O
.	O
 
sprinkle	PROC
chicken	O
with	O
salt	O
and	O
pepper.4	O
.	O
 
carefully	O
remove	PROC
grill	O
rack	O
.	O
 
place	PROC
a	O
disposable	O
aluminum	O
foil	O
pan	O
on	O
unheated	PROC
part	O
of	O
grill	O
.	O
 
carefully	O
return	PROC
grill	O
rack	O
to	O
grill	O
.	O
 
place	PROC
chicken	O
on	O
grill	O
rack	O
over	O
unheated	O
part	O
.	O
 
brush	PROC
chicken	O
with	O
about	O
2	O
tablespoons	O
remaining	O
mango	O
mixture	O
.	O
 
close	PROC
lid	O
 
grill	PROC
90	O
minutes	O
or	O
until	O
a	O
thermometer	O
inserted	O
into	O
meaty	O
part	O
of	O
thigh	O
registers	O
165	O
,	O
turning	PROC
chicken	O
and	O
brushing	PROC
with	O
about	O
2	O
tablespoons	O
mango	O
mixture	O
every	O
20	O
minutes	O
.	O
 
transfer	PROC
the	O
chicken	O
to	O
a	O
platter	O
.	O
 
drizzle	PROC
chicken	O
with	O
reserved	O
1/4	O
cup	O
mango	O
mixture.wine	O
note	O
:	O
this	O
dish	O
's	O
tropical	O
fruit	O
flavors	O
and	O
spicy	O
heat	O
are	O
ideal	O
for	O
gewurztraminer	O
,	O
a	O
popular	O
grape	O
of	O
germany	O
and	O
france	O
.	O
 
the	O
mango	O
and	O
apricot	O
flavors	O
of	O
the	O
highly	O
aromatic	O
hugel	O
gewurztraminer	O
2006	O
(	O
$	O
20	O
)	O
echo	O
those	O
of	O
the	O
glaze	O
,	O
while	O
a	O
slightly	O
sweet	O
lychee	O
nut	O
character	O
helps	O
to	O
balance	O
the	O
heat	O
.	O
 
jeffery	O
lindenmuth	O
 
heat	PROC
1-1/2	O
tsp	O
.	O
 
oil	PROC
in	O
large	O
nonstick	O
skillet	O
on	O
medium-high	O
heat	O
.	O
 
add	PROC
half	O
the	O
meat	O
 
cook	PROC
and	O
stir	PROC
1	O
to	O
2	O
min	O
.	O
 
or	O
until	O
evenly	O
browned	O
.	O
 
transfer	PROC
to	O
bowl	O
.	O
 
repeat	PROC
with	O
remaining	O
oil	O
and	O
meat	O
.	O
 
cook	PROC
noodles	O
as	O
directed	O
on	O
package	O
,	O
omitting	PROC
salt	O
.	O
 
meanwhile	O
,	O
heat	PROC
italian	O
dressing	O
in	O
same	O
skillet	O
on	O
medium	O
heat	PROC
.	O
 
add	PROC
next	O
4	O
ingredients	O
 
cook	PROC
12	O
min	O
.	O
 
or	O
until	O
vegetables	O
are	O
crisp-tender	O
,	O
stirring	PROC
occasionally	O
.	O
 
stir	PROC
in	O
broth	O
and	O
peas	O
 
simmer	PROC
2	O
min	O
.	O
 
or	O
just	O
until	O
peas	O
are	O
tender	O
.	O
 
add	PROC
meat	O
 
cook	PROC
1	O
to	O
2	O
min	O
.	O
 
or	O
until	O
heated	O
through	O
,	O
stirring	PROC
occasionally	O
.	O
 
stir	PROC
in	O
miracle	O
whip	O
until	O
well	O
blended	PROC
.	O
 
drain	PROC
noodles	O
.	O
 
serve	PROC
topped	O
with	O
meat	O
mixture	O
and	O
tomatoes	O
.	O
 
set	PROC
the	O
oven	O
to	O
broil	PROC
and	O
arrange	PROC
a	O
rack	O
in	O
the	O
middle	O
.	O
 
line	PROC
a	O
baking	O
sheet	O
with	O
aluminum	O
foil	O
and	O
set	O
aside	O
.	O
 
lay	PROC
a	O
jalapeno	O
on	O
your	O
work	O
surface	O
so	O
that	O
it	O
sits	O
flat	O
without	O
rolling	O
.	O
 
make	PROC
two	O
cuts	O
forming	O
a	O
t	O
by	O
first	O
slicing	PROC
down	O
the	O
middle	O
of	O
the	O
chile	O
lengthwise	O
from	O
stem	O
to	O
tip	O
,	O
then	O
making	O
a	O
second	O
cut	O
perpendicular	O
to	O
the	O
first	O
about	O
1/4	O
inch	O
from	O
the	O
stem	O
,	O
slicing	PROC
only	O
halfway	O
through	O
the	O
chile	O
(	O
be	O
careful	O
not	O
to	O
cut	O
off	O
the	O
stem	O
end	O
completely	O
)	O
.	O
 
carefully	O
open	PROC
the	O
flaps	O
to	O
expose	PROC
the	O
interior	O
of	O
the	O
chile	O
,	O
and	O
,	O
using	O
a	O
butter	O
knife	O
or	O
small	O
measuring	O
spoon	O
,	O
scrape	PROC
the	O
inside	O
to	O
remove	PROC
the	O
seeds	O
and	O
ribs	O
.	O
 
repeat	PROC
with	O
the	O
remaining	O
peppers	O
 
set	PROC
aside	PROC
.	O
 
place	PROC
the	O
cream	O
cheese	O
,	O
chorizo	O
,	O
chipotles	O
,	O
and	O
salt	O
in	O
a	O
medium	O
bowl	O
,	O
season	PROC
with	O
freshly	O
ground	O
black	O
pepper	O
,	O
and	O
mix	PROC
until	O
smooth	O
and	O
evenly	O
combined	O
.	O
 
transfer	PROC
the	O
mixture	O
to	O
a	O
quart-size	O
resealable	O
plastic	O
bag	O
,	O
cut	PROC
one	O
bottom	O
corner	O
off	O
to	O
make	O
a	O
3/4-inch-wide	O
opening	O
,	O
and	O
squeeze	PROC
the	O
mixture	O
into	O
the	O
chiles	O
until	O
just	O
filled	O
(	O
be	O
careful	O
not	O
to	O
overfill	O
)	O
.	O
 
insert	PROC
a	O
toothpick	O
widthwise	O
through	O
each	O
chile	O
to	O
secure	O
the	O
flaps	O
and	O
filling	O
.	O
 
place	PROC
the	O
filled	O
chiles	O
on	O
the	O
prepared	O
baking	O
sheet	O
in	O
two	O
evenly	O
spaced	O
rows	O
of	O
six	O
.	O
 
broil	PROC
for	O
4	O
minutes	O
,	O
rotate	PROC
the	O
pan	O
,	O
and	O
continue	O
to	O
broil	PROC
until	O
the	O
peppers	O
are	O
starting	O
to	O
char	O
and	O
the	O
filling	O
is	O
browned	O
and	O
bubbly	O
,	O
about	O
4	O
minutes	O
more	O
.	O
 
remove	PROC
from	O
the	O
oven	O
,	O
and	O
remove	PROC
the	O
toothpicks	O
if	O
desired	O
.	O
 
let	O
cool	PROC
for	O
5	O
minutes	O
before	O
serving	O
.	O
 
in	O
a	O
frying	O
pan	O
,	O
brown	PROC
the	O
ground	O
beef	O
 
drain	PROC
.	O
 
put	PROC
the	O
drained	O
beef	O
and	O
the	O
remaining	O
ingredients	O
into	O
a	O
6-quart	O
pot	O
.	O
 
cover	PROC
the	O
pot	O
 
let	O
it	O
simmer	PROC
for	O
1	O
to	O
1	O
1/2	O
hours	O
,	O
stirring	PROC
every	O
15	O
minutes	O
.	O
 
in	O
a	O
food	O
processor	O
,	O
combine	PROC
the	O
ricotta	O
cheese	O
,	O
peanut	O
butter	O
,	O
agave	O
nectar	O
,	O
and	O
cinnamon	O
.	O
 
pulse	PROC
until	O
combined	O
.	O
 
serve	PROC
with	O
fruit	O
slices	O
.	O
 
heat	PROC
2	O
teaspoons	O
of	O
the	O
oil	O
in	O
a	O
soup	O
pot	O
over	O
medium	PROC
heat	PROC
.	O
 
season	PROC
the	O
chicken	O
with	O
salt	O
,	O
add	PROC
it	O
to	O
the	O
pot	O
,	O
and	O
cook	PROC
,	O
stirring	PROC
a	O
few	O
times	O
,	O
until	O
just	O
cooked	O
through	O
,	O
about	O
5	O
minutes	O
.	O
 
transfer	PROC
the	O
chicken	O
to	O
a	O
dish	O
and	O
set	O
aside	O
.	O
 
add	PROC
the	O
remaining	O
2	O
teaspoons	O
oil	O
to	O
the	O
pot	O
.	O
 
add	PROC
the	O
onion	O
,	O
celery	O
,	O
carrot	O
,	O
and	O
thyme	O
and	O
cook	O
,	O
stirring	PROC
over	O
medium-high	PROC
heat	O
until	O
the	O
vegetables	O
are	O
tender	O
,	O
about	O
5	O
minutes	O
.	O
 
add	PROC
5	O
cups	O
of	O
the	O
broth	O
and	O
bring	O
to	O
a	O
boil	PROC
.	O
 
add	PROC
the	O
orzo	O
and	O
let	O
simmer	PROC
until	O
tender	O
,	O
about	O
8	O
minutes	O
.	O
 
turn	PROC
the	O
heat	O
down	O
to	O
low	O
to	O
keep	O
the	O
soup	O
hot	O
but	O
not	O
boiling	O
.	O
 
warm	PROC
the	O
remaining	O
1	O
cup	O
of	O
broth	O
in	O
a	O
small	O
saucepan	O
until	O
it	O
is	O
hot	O
but	O
not	O
boiling	O
.	O
 
in	O
a	O
medium	O
bowl	O
beat	PROC
the	O
eggs	O
.	O
 
gradually	O
whisk	PROC
the	O
lemon	O
juice	O
into	O
the	O
eggs	O
.	O
 
then	O
gradually	O
add	PROC
the	O
hot	O
broth	O
to	O
the	O
lemon-egg	O
mixture	O
,	O
whisking	PROC
all	O
the	O
while	O
.	O
 
add	PROC
the	O
mixture	O
to	O
the	O
soup	O
,	O
stirring	PROC
well	O
until	O
the	O
soup	O
is	O
thickened	O
.	O
 
do	O
not	O
let	O
the	O
soup	O
come	O
to	O
a	O
boil	PROC
.	O
 
add	PROC
the	O
cooked	O
chicken	O
to	O
the	O
soup	O
.	O
 
season	PROC
with	O
salt	O
and	O
pepper	O
and	O
serve	O
.	O
 
stir	PROC
together	O
the	O
nuts	O
,	O
sugar	O
,	O
and	O
cinnamon	O
.	O
 
remove	PROC
2	O
rolled-up	O
breadsticks	O
from	O
the	O
package	O
.	O
 
place	PROC
on	O
waxed	O
paper	O
.	O
 
unroll	PROC
1	O
of	O
the	O
breadsticks	O
.	O
 
cut	PROC
a	O
lengh	O
of	O
the	O
dough	O
for	O
the	O
bottom	O
of	O
the	O
snail	O
and	O
press	PROC
the	O
longer	O
end	O
onto	O
the	O
end	O
of	O
the	O
rolled-up	O
breadstick	O
.	O
 
wrap	PROC
the	O
unrolled	O
breadstick	O
around	O
the	O
rolled-up	O
breadstick	O
.	O
 
repeat	PROC
with	O
the	O
remaining	O
breadsticks	O
.	O
 
for	O
the	O
head	O
,	O
take	PROC
the	O
free	O
end	O
of	O
the	O
breadstick	O
and	O
roll	PROC
it	O
a	O
little	O
in	O
the	O
other	O
direction	O
.	O
 
affix	PROC
a	O
small	O
rolled	O
up	O
piece	O
of	O
dough	O
for	O
antennae	O
and	O
remember	O
to	O
add	O
a	O
length	O
of	O
dough	O
for	O
the	O
bottom	O
of	O
the	O
snail	O
.	O
 
if	O
you	O
like	O
,	O
make	PROC
smaller	O
snails	O
using	O
1	O
breadstick	O
for	O
each	O
snail	O
.	O
 
put	PROC
the	O
snail	O
on	O
a	O
plate	O
and	O
flatten	PROC
the	O
snail	O
with	O
your	O
hand	O
.	O
 
brush	PROC
with	O
sugar	O
mixture	O
.	O
 
place	PROC
the	O
snail	O
,	O
sugared	O
side	O
up	O
,	O
on	O
a	O
greased	PROC
baking	O
sheet	O
.	O
 
repeat	PROC
with	O
the	O
remaining	O
snails	O
,	O
bake	PROC
in	O
a	O
 
375	O
degree	O
oven	O
about	O
15	O
minutes	O
or	O
till	O
golden	O
.	O
 
serve	O
warm	O
or	O
cool	O
.	O
 
1	O
 
heat	PROC
a	O
skillet	O
over	O
medium	PROC
heat	PROC
.	O
 
melt	PROC
a	O
teaspoon	O
or	O
so	O
of	O
butter	O
to	O
lightly	O
grease	PROC
.	O
 
2	O
 
in	O
a	O
shallow	O
bowl	O
or	O
dish	O
,	O
mix	PROC
the	O
eggs	O
,	O
amarula	O
,	O
milk	O
,	O
vanilla	O
and	O
salt	O
.	O
 
3	O
 
dip	PROC
a	O
couple	O
slices	O
of	O
bread	O
in	O
the	O
eggs	O
,	O
coating	PROC
each	O
side	O
.	O
 
4	O
 
cook	PROC
in	O
the	O
skillet	O
,	O
a	O
couple	O
minutes	O
on	O
each	O
side	O
,	O
or	O
until	O
golden	O
brown	O
,	O
adding	PROC
butter	O
between	O
slices	O
if	O
needed	O
.	O
 
5	O
 
serve	PROC
immediately	O
with	O
a	O
light	O
dusting	PROC
of	O
icing	O
sugar	O
and	O
some	O
syrup	O
.	O
 
cook	PROC
potatoes	O
in	O
boiling	O
water	O
in	O
saucepan	O
15	O
min	O
.	O
 
or	O
just	O
until	O
tender	O
.	O
 
meanwhile	O
,	O
heat	PROC
oil	O
in	O
large	O
skillet	O
on	O
medium-high	PROC
heat	PROC
.	O
 
add	PROC
chicken	O
 
cook	PROC
and	O
stir	PROC
3	O
to	O
4	O
min	O
.	O
 
or	O
until	O
chicken	O
is	O
done	O
.	O
 
place	PROC
in	O
large	O
bowl	O
 
set	PROC
aside	PROC
.	O
 
mix	PROC
dressing	O
,	O
mustard	O
and	O
dill	O
until	O
blended	PROC
.	O
 
drain	PROC
potatoes	O
.	O
 
add	PROC
to	O
chicken	O
along	O
with	O
the	O
peppers	O
and	O
dressing	O
mixture	O
 
mix	PROC
lightly	O
.	O
 
in	O
a	O
large	O
deep	O
frying	O
pan	O
,	O
heat	PROC
the	O
oil	O
over	O
moderately	O
low	PROC
heat	PROC
.	O
 
add	PROC
the	O
garlic	O
and	O
